,date,state,abbrev,population,positive,active,probableCases,totalTestResultsSource,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,onVentilatorCurrently,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade,bedsPerThousand,total_beds
3754,2020-08-07,New Jersey,NJ,8936574,184061.0,135322.0,,posNeg,551.0,21949.0,120.0,73.0,32956.0,A+,8/7/2020 00:00,2020-08-07T00:00:00Z,08/06 20:00,15783.0,21949.0,2252792.0,,,184061.0,14007.0,1776.0,,,,,,,,,,,,,0,0,0,0,0,,2.4,21447.7776
3755,2020-08-07,New Mexico,NM,2096640,21773.0,12154.0,,posNeg,138.0,2803.0,,,8950.0,B,8/6/2020 17:52,2020-08-06T17:52:00Z,08/06 13:52,669.0,2803.0,604382.0,,,21773.0,,,,,,,,,,,,,,,0,0,0,0,0,,1.8,3773.9519999999998
3756,2020-08-07,Nevada,NV,3139658,54533.0,52316.0,,posNeg,1035.0,,289.0,178.0,1297.0,A+,8/7/2020 02:59,2020-08-07T02:59:00Z,08/06 22:59,920.0,,679482.0,,,54533.0,,,,506737.0,,,,,,,,,,,0,0,0,0,0,,2.1,6593.2818
3757,2020-08-07,New York,NY,19440469,419642.0,320922.0,,posNeg,579.0,89995.0,139.0,66.0,73530.0,A,8/6/2020 23:59,2020-08-06T23:59:00Z,08/06 19:59,25190.0,89995.0,,,,419642.0,,,6368975.0,,,,,,,,,,,,0,0,0,0,0,,2.7,52489.2663
3758,2020-08-07,Ohio,OH,11747694,98675.0,19048.0,5273.0,posNeg,956.0,11447.0,334.0,190.0,75975.0,B,8/7/2020 14:00,2020-08-07T14:00:00Z,08/07 10:00,3652.0,11447.0,1617822.0,,,93402.0,3381.0,271.0,,,,,,,,,,,,,0,0,0,0,0,,2.8,32893.5432
3759,2020-08-07,Oklahoma,OK,3954821,42255.0,6654.0,,posNeg,561.0,3555.0,216.0,,35001.0,A+,8/7/2020 00:00,2020-08-07T00:00:00Z,08/06 20:00,600.0,3555.0,693309.0,48461.0,643560.0,42255.0,,,,,60293.0,2272.0,,,,,,,,,0,0,0,0,0,,2.8,11073.4988
3760,2020-08-07,Oregon,OR,4301089,20636.0,16177.0,1074.0,posNeg,204.0,1758.0,51.0,18.0,4111.0,A+,8/7/2020 03:01,2020-08-07T03:01:00Z,08/06 23:01,348.0,1758.0,,,417057.0,19562.0,,,,436619.0,,,,,,,,,,,0,0,0,0,0,,1.6,6881.7424
3761,2020-08-07,Pennsylvania,PA,12820878,117279.0,19678.0,3310.0,posNeg,651.0,,,99.0,90304.0,A+,8/7/2020 00:00,2020-08-07T00:00:00Z,08/06 20:00,7297.0,,,,,113969.0,,,,1313589.0,,,,,,,,,,,0,0,0,0,0,,2.9,37180.5462
3762,2020-08-07,Rhode Island,RI,1056161,19738.0,16848.0,,totalTestEncountersViral,84.0,2276.0,10.0,4.0,1876.0,A+,8/7/2020 12:00,2020-08-07T12:00:00Z,08/07 08:00,1014.0,2276.0,395798.0,28471.0,367327.0,19738.0,,,394749.0,217973.0,,,,,,,,,,,0,0,0,0,0,,2.1,2217.9381000000003
3763,2020-08-07,South Carolina,SC,5210095,98219.0,58459.0,665.0,posNeg,1415.0,6153.0,358.0,231.0,37798.0,A+,8/6/2020 23:59,2020-08-06T23:59:00Z,08/06 19:59,1962.0,6153.0,767296.0,124324.0,642972.0,97554.0,1883.0,79.0,,,55182.0,3905.0,51277.0,,,,,,,,0,0,0,0,0,,2.4,12504.228000000001
3764,2020-08-07,South Dakota,SD,903027,9371.0,983.0,,totalTestsPeopleViral,47.0,866.0,,,8244.0,A,8/6/2020 14:00,2020-08-06T14:00:00Z,08/06 10:00,144.0,866.0,149344.0,,,,,,,118727.0,,,,,,,,,,,0,0,0,0,0,,4.8,4334.5296
3765,2020-08-07,Tennessee,TN,6897576,118782.0,38219.0,1695.0,posNeg,1406.0,5190.0,,,79357.0,A,8/7/2020 15:00,2020-08-07T15:00:00Z,08/07 11:00,1206.0,5190.0,1660337.0,140166.0,1520171.0,117087.0,1167.0,39.0,,,,,,,,,,,,,0,0,0,0,0,,2.9,20002.9704
3766,2020-08-07,Texas,TX,29472295,474524.0,134760.0,,posNeg,8065.0,,2742.0,,331668.0,A,8/7/2020 17:45,2020-08-07T17:45:00Z,08/07 13:45,8096.0,,4000532.0,,,474524.0,,,,,276849.0,15364.0,,,,,,,2206.0,505.0,0,0,0,0,0,,2.3,67786.27849999999
3767,2020-08-07,Utah,UT,3282115,43375.0,10669.0,,posNeg,234.0,2578.0,81.0,,32371.0,A+,8/7/2020 10:33,2020-08-07T10:33:00Z,08/07 06:33,335.0,2578.0,673509.0,,,43375.0,,,,559100.0,,,,,,,1438.0,582.0,1723.0,618.0,0,0,0,0,0,,1.8,5907.807
3768,2020-08-07,Virginia,VA,8626207,97882.0,82840.0,3741.0,totalTestEncountersViral,1372.0,14097.0,284.0,159.0,12725.0,A+,8/6/2020 17:00,2020-08-06T17:00:00Z,08/06 13:00,2317.0,14097.0,,113903.0,,94141.0,2208.0,109.0,1205004.0,,,,,,,,,,,,0,0,0,0,0,,2.1,18115.0347
3769,2020-08-07,Vermont,VT,628061,1448.0,130.0,,posNeg,6.0,,,,1260.0,B,8/7/2020 00:00,2020-08-07T00:00:00Z,08/06 20:00,58.0,,,,,1448.0,58.0,,,100962.0,,,,,,,,,,,0,0,0,0,0,,2.1,1318.9281
3770,2020-08-07,Washington,WA,7797095,64357.0,62704.0,,totalTestEncountersViral,405.0,5874.0,,50.0,0.0,B,8/6/2020 02:59,2020-08-06T02:59:00Z,08/05 22:59,1653.0,5874.0,,,,64357.0,1653.0,,1188665.0,,,,,,,,,,,,0,0,0,0,0,,1.7,13255.0615
3771,2020-08-07,Wisconsin,WI,5851754,63028.0,13787.0,4260.0,posNeg,350.0,4930.0,121.0,,48244.0,A+,8/7/2020 00:00,2020-08-07T00:00:00Z,08/06 20:00,997.0,4930.0,,,,58768.0,990.0,7.0,,1033716.0,,,,,,,,,,,0,0,0,0,0,,2.1,12288.6834
3772,2020-08-07,West Virginia,WV,1778070,7433.0,1796.0,156.0,posNeg,122.0,,46.0,14.0,5510.0,B,8/7/2020 10:00,2020-08-07T10:00:00Z,08/07 06:00,127.0,,312521.0,,,7277.0,,,,,14597.0,,,,,,,,,,0,0,0,0,0,,3.8,6756.665999999999
3773,2020-08-07,Wyoming,WY,567025,3000.0,552.0,510.0,posNeg,17.0,176.0,,,2420.0,B,8/7/2020 17:53,2020-08-07T17:53:00Z,08/07 13:53,28.0,176.0,80681.0,2581.0,78099.0,2490.0,,,,56115.0,,,,,,,,,,,0,0,0,0,0,,3.5,1984.5874999999999
3774,2020-08-06,Alaska,AK,734002,4223.0,2978.0,,totalTestsViral,42.0,,,2.0,1220.0,A,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,25.0,,261572.0,4024.0,253987.0,4223.0,25.0,,,,,,,,,,,,,,0,0,0,0,0,,2.2,1614.8044
3775,2020-08-06,Alabama,AL,4908621,96592.0,56955.0,3190.0,totalTestsViral,1613.0,11313.0,,,37923.0,B,8/6/2020 11:00,2020-08-06T11:00:00Z,08/06 07:00,1714.0,11313.0,736594.0,,,93402.0,1654.0,60.0,,,,,,,,,,,,,0,0,0,0,0,,3.1,15216.725100000001
3776,2020-08-06,Arkansas,AR,3038999,47028.0,6958.0,,totalTestsViral,514.0,3118.0,,111.0,39555.0,A,8/6/2020 14:40,2020-08-06T14:40:00Z,08/06 10:40,515.0,3118.0,539101.0,,,47028.0,,,,,,,,,,,,,7090.0,1085.0,0,0,0,0,0,,3.2,9724.7968
3777,2020-08-06,Arizona,AZ,7378494,183647.0,155114.0,1239.0,totalTestsPeopleViral,1879.0,14068.0,593.0,427.0,24531.0,A+,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,4002.0,14068.0,,,,182408.0,3786.0,216.0,,994625.0,235088.0,,,,,,,,,,0,0,0,0,0,,1.9,14019.138599999998
3778,2020-08-06,California,CA,39937489,529980.0,520111.0,,totalTestsViral,7485.0,,2026.0,,0.0,B,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,9869.0,,8500463.0,,,529980.0,,,,,,,,,,,,,,,0,0,0,0,0,,1.8,71887.4802
3779,2020-08-06,Colorado,CO,5845526,48988.0,41800.0,3233.0,totalTestEncountersViral,320.0,6536.0,,,5471.0,A,8/5/2020 01:59,2020-08-05T01:59:00Z,08/04 21:59,1717.0,6536.0,,,,45755.0,,,754644.0,562086.0,141311.0,9661.0,131650.0,,,,,,,,0,0,0,0,0,,1.9,11106.499399999999
3780,2020-08-06,Connecticut,CT,3563077,50245.0,37087.0,1972.0,posNeg,66.0,10920.0,,,8721.0,B,8/5/2020 20:30,2020-08-05T20:30:00Z,08/05 16:30,4437.0,10920.0,855126.0,,,48273.0,3555.0,882.0,,,,,,,,,,,,,0,0,0,0,0,,2.0,7126.154
3781,2020-08-06,District of Columbia,DC,720687,12518.0,1837.0,,totalTestEncountersViral,98.0,,23.0,12.0,10094.0,A+,8/5/2020 00:00,2020-08-05T00:00:00Z,08/04 20:00,587.0,,,,,,,,205983.0,138843.0,,,,,,,,,,,0,0,0,0,0,,4.4,3171.0228
3782,2020-08-06,Delaware,DE,982895,15365.0,6413.0,997.0,posNeg,45.0,,15.0,,8365.0,A+,8/5/2020 18:00,2020-08-05T18:00:00Z,08/05 14:00,587.0,,,,,14368.0,517.0,70.0,,192703.0,,,,,,,,,,,0,0,0,0,0,,2.2,2162.369
3783,2020-08-06,Florida,FL,21992985,510389.0,502518.0,,posNeg,7459.0,29515.0,,,0.0,A,8/5/2020 23:59,2020-08-05T23:59:00Z,08/05 19:59,7871.0,29515.0,5073879.0,646583.0,4403366.0,510389.0,7871.0,,,3863276.0,358283.0,19175.0,339059.0,353026.0,18780.0,334221.0,,,,,0,0,0,0,0,,2.6,57181.761000000006
3784,2020-08-06,Georgia,GA,10736059,204895.0,200869.0,,totalTestsViral,3006.0,20002.0,,,0.0,A,8/6/2020 14:50,2020-08-06T14:50:00Z,08/06 10:50,4026.0,20002.0,1724762.0,188995.0,1535767.0,204895.0,,,,,234055.0,15596.0,,,,,,,,,0,0,0,0,0,,2.4,25766.541599999997
3785,2020-08-06,Hawaii,HI,1412687,2763.0,1334.0,,totalTestEncountersViral,83.0,214.0,15.0,13.0,1402.0,C,8/5/2020 23:10,2020-08-05T23:10:00Z,08/05 19:10,27.0,214.0,168422.0,2717.0,,,,,164727.0,134909.0,,,,,,,,,,,0,0,0,0,0,,1.9,2684.1052999999997
3786,2020-08-06,Iowa,IA,3179849,47361.0,10905.0,,posNeg,237.0,,68.0,32.0,35548.0,A+,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,908.0,,,,,47361.0,,,,505772.0,,,,40563.0,2808.0,37716.0,,,,,0,0,0,0,0,,3.0,9539.547
3787,2020-08-06,Idaho,ID,1826156,22707.0,14283.0,1439.0,totalTestsPeopleViral,242.0,931.0,42.0,,8207.0,A,8/5/2020 19:00,2020-08-05T19:00:00Z,08/05 15:00,217.0,931.0,,,,21268.0,194.0,23.0,,193154.0,,,,,,,,,,,0,0,0,0,0,,1.9,3469.6964
3788,2020-08-06,Illinois,IL,12659682,189705.0,181914.0,1281.0,posNeg,1517.0,,346.0,132.0,0.0,A,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,7791.0,,2937749.0,,,188424.0,7594.0,197.0,,,,,,,,,,,,,0,0,0,0,0,,2.5,31649.205
3789,2020-08-06,Indiana,IN,6745354,71015.0,14701.0,,totalTestsViral,1009.0,9267.0,301.0,82.0,53301.0,A+,8/5/2020 23:59,2020-08-05T23:59:00Z,08/05 19:59,3013.0,9267.0,1083179.0,76537.0,,,2811.0,202.0,,804345.0,,,,,,,,,,,0,0,0,0,0,,2.7,18212.455800000003
3790,2020-08-06,Kansas,KS,2910357,29717.0,28095.0,,posNeg,358.0,1821.0,78.0,25.0,1254.0,A+,8/5/2020 10:00,2020-08-05T10:00:00Z,08/05 06:00,368.0,1821.0,,,,,,,,308718.0,,,,,,,,,,,0,0,0,0,0,,3.3,9604.1781
3791,2020-08-06,Kentucky,KY,4499692,33254.0,23971.0,2108.0,totalTestsViral,701.0,3924.0,140.0,,8523.0,B,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,760.0,3924.0,630336.0,,,31146.0,756.0,4.0,,,44033.0,,,,,,,,387.0,,0,0,0,0,0,,3.2,14399.0144
3792,2020-08-06,Louisiana,LA,4645184,127246.0,34017.0,,posNeg,1457.0,,,215.0,89083.0,A,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,4146.0,,,,,127246.0,4028.0,118.0,,1484972.0,,,,,,,,,,,0,0,0,0,0,,3.3,15329.1072
3793,2020-08-06,Massachusetts,MA,6976597,119874.0,12162.0,8341.0,totalTestsViral,403.0,12007.0,73.0,32.0,99021.0,A+,8/6/2020 10:00,2020-08-06T10:00:00Z,08/06 06:00,8691.0,12007.0,1721559.0,148701.0,,111533.0,8470.0,221.0,,1262877.0,,,,99768.0,,,,,,,0,0,0,0,0,,2.3,16046.173099999998
3794,2020-08-06,Maryland,MD,6083116,93005.0,83664.0,,totalTestsViral,535.0,12978.0,139.0,,5790.0,A,8/6/2020 10:00,2020-08-06T10:00:00Z,08/06 06:00,3551.0,12978.0,1343334.0,109142.0,,93005.0,3415.0,136.0,,992141.0,,,,102116.0,8370.0,93746.0,,,,,0,0,0,0,0,,1.9,11557.920399999999
3795,2020-08-06,Maine,ME,1345790,3997.0,398.0,415.0,posNeg,11.0,390.0,3.0,1.0,3475.0,A+,8/5/2020 23:59,2020-08-05T23:59:00Z,08/05 19:59,124.0,390.0,180501.0,5010.0,175279.0,3582.0,123.0,1.0,,,8982.0,430.0,8540.0,,,,,,,,0,0,0,0,0,,2.5,3364.475
3796,2020-08-06,Michigan,MI,10045029,94656.0,28128.0,9227.0,posNeg,694.0,,232.0,132.0,60022.0,A+,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,6506.0,,2031654.0,119732.0,1911922.0,85429.0,6247.0,259.0,,,223982.0,,,,,,,,,,0,0,0,0,0,,2.5,25112.572500000002
3797,2020-08-06,Minnesota,MN,5700671,58640.0,5359.0,,totalTestEncountersViral,319.0,5421.0,153.0,,51604.0,A,8/5/2020 17:00,2020-08-05T17:00:00Z,08/05 13:00,1677.0,5421.0,,,,58640.0,1636.0,41.0,1105094.0,899480.0,,,,,,,,,,,0,0,0,0,0,,2.5,14251.677500000002
3798,2020-08-06,Missouri,MO,6169270,56383.0,55103.0,,totalTestsViral,966.0,,,110.0,0.0,B,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,1280.0,,968131.0,64892.0,901518.0,56383.0,,,,742311.0,,,,61253.0,2293.0,58960.0,,,,,0,0,0,0,0,,3.1,19124.737
3799,2020-08-06,Mississippi,MS,2989260,64400.0,20184.0,1098.0,posNeg,1184.0,4511.0,337.0,193.0,42391.0,A+,8/5/2020 19:00,2020-08-05T19:00:00Z,08/05 15:00,1825.0,4511.0,481443.0,,,63302.0,1772.0,53.0,,,17031.0,95.0,,,,,,,,,0,0,0,0,0,,4.0,11957.04
3800,2020-08-06,Montana,MT,1086759,4602.0,1573.0,,posNeg,87.0,259.0,,,2964.0,C,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,65.0,259.0,185815.0,,,4602.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.3,3586.3046999999997
3801,2020-08-06,North Carolina,NC,10611862,131267.0,24082.0,,posNeg,1147.0,,333.0,,105093.0,A+,8/6/2020 12:00,2020-08-06T12:00:00Z,08/06 08:00,2092.0,,1904750.0,,,131267.0,2092.0,,,,,,,,,,,,,,0,0,0,0,0,,2.1,22284.9102
3802,2020-08-06,North Dakota,ND,761723,7169.0,1122.0,,totalTestEncountersViral,46.0,400.0,,,5949.0,C,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,98.0,400.0,340933.0,,,7169.0,94.0,4.0,331004.0,161019.0,7561.0,271.0,7290.0,,,,,,,,0,0,0,0,0,,4.3,3275.4089
3803,2020-08-06,Nebraska,NE,1952570,27489.0,7269.0,,posNeg,148.0,1681.0,,,19885.0,A,8/5/2020 20:30,2020-08-05T20:30:00Z,08/05 16:30,335.0,1681.0,,,,27489.0,,,,290477.0,,,,,,,,,,,0,0,0,0,0,,3.6,7029.2519999999995
3804,2020-08-06,New Hampshire,NH,1371246,6719.0,378.0,,totalTestsViral,20.0,698.0,,,5923.0,B,8/5/2020 09:00,2020-08-05T09:00:00Z,08/05 05:00,418.0,698.0,251509.0,,,6719.0,,,,167407.0,28108.0,,,27506.0,,,,,,,0,0,0,0,0,,2.1,2879.6166000000003
3805,2020-08-06,New Jersey,NJ,8936574,183701.0,135118.0,,posNeg,754.0,21565.0,129.0,54.0,32811.0,A+,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,15772.0,21565.0,2230245.0,,,183701.0,13996.0,1776.0,,,,,,,,,,,,,0,0,0,0,0,,2.4,21447.7776
3806,2020-08-06,New Mexico,NM,2096640,21566.0,12071.0,,posNeg,138.0,2781.0,,,8828.0,B,8/5/2020 17:50,2020-08-05T17:50:00Z,08/05 13:50,667.0,2781.0,597408.0,,,21566.0,,,,,,,,,,,,,,,0,0,0,0,0,,1.8,3773.9519999999998
3807,2020-08-06,Nevada,NV,3139658,53557.0,51406.0,,posNeg,1117.0,,307.0,208.0,1251.0,A+,8/6/2020 02:59,2020-08-06T02:59:00Z,08/05 22:59,900.0,,666990.0,,,53557.0,,,,499606.0,,,,,,,,,,,0,0,0,0,0,,2.1,6593.2818
3808,2020-08-06,New York,NY,19440469,418928.0,320271.0,,posNeg,570.0,89995.0,132.0,69.0,73472.0,A,8/5/2020 23:59,2020-08-05T23:59:00Z,08/05 19:59,25185.0,89995.0,,,,418928.0,,,6298805.0,,,,,,,,,,,,0,0,0,0,0,,2.7,52489.2663
3809,2020-08-06,Ohio,OH,11747694,97471.0,19241.0,5198.0,posNeg,979.0,11366.0,342.0,182.0,74612.0,B,8/6/2020 14:00,2020-08-06T14:00:00Z,08/06 10:00,3618.0,11366.0,1592841.0,,,92273.0,3348.0,270.0,,,,,,,,,,,,,0,0,0,0,0,,2.8,32893.5432
3810,2020-08-06,Oklahoma,OK,3954821,41401.0,6488.0,,posNeg,643.0,3497.0,216.0,,34320.0,A+,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,593.0,3497.0,681848.0,47329.0,633252.0,41401.0,,,,,60293.0,2272.0,,,,,,,,,0,0,0,0,0,,2.8,11073.4988
3811,2020-08-06,Oregon,OR,4301089,20225.0,15821.0,1063.0,posNeg,230.0,1743.0,58.0,29.0,4065.0,A+,8/6/2020 03:01,2020-08-06T03:01:00Z,08/05 23:01,339.0,1743.0,,,412037.0,19162.0,,,,431199.0,,,,,,,,,,,0,0,0,0,0,,1.6,6881.7424
3812,2020-08-06,Pennsylvania,PA,12820878,116521.0,20684.0,3280.0,posNeg,663.0,,,98.0,88555.0,A+,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,7282.0,,,,,113241.0,,,,1296971.0,,,,,,,,,,,0,0,0,0,0,,2.9,37180.5462
3813,2020-08-06,Rhode Island,RI,1056161,19611.0,16731.0,,totalTestEncountersViral,83.0,2264.0,11.0,4.0,1866.0,A+,8/6/2020 12:00,2020-08-06T12:00:00Z,08/06 08:00,1014.0,2264.0,390478.0,28299.0,362179.0,19611.0,,,389969.0,215723.0,,,,,,,,,,,0,0,0,0,0,,2.1,2217.9381000000003
3814,2020-08-06,South Carolina,SC,5210095,96797.0,61995.0,665.0,posNeg,1492.0,5799.0,356.0,276.0,32859.0,A+,8/5/2020 23:59,2020-08-05T23:59:00Z,08/05 19:59,1943.0,5799.0,755480.0,122278.0,633202.0,96132.0,1863.0,80.0,,,54487.0,3761.0,50726.0,,,,,,,,0,0,0,0,0,,2.4,12504.228000000001
3815,2020-08-06,South Dakota,SD,903027,9273.0,987.0,,totalTestsPeopleViral,44.0,861.0,,,8145.0,B,8/5/2020 14:00,2020-08-05T14:00:00Z,08/05 10:00,141.0,861.0,147336.0,,,,,,,117574.0,,,,,,,,,,,0,0,0,0,0,,4.8,4334.5296
3816,2020-08-06,Tennessee,TN,6897576,116350.0,37606.0,1549.0,posNeg,1497.0,5109.0,,,77558.0,A,8/6/2020 15:00,2020-08-06T15:00:00Z,08/06 11:00,1186.0,5109.0,1633642.0,137277.0,1496365.0,114801.0,1147.0,39.0,,,,,,,,,,,,,0,0,0,0,0,,2.9,20002.9704
3817,2020-08-06,Texas,TX,29472295,467485.0,135878.0,,posNeg,8302.0,,2917.0,,323804.0,A,8/6/2020 16:15,2020-08-06T16:15:00Z,08/06 12:15,7803.0,,3944480.0,,,467485.0,,,,,276849.0,15364.0,,,,,,,,,0,0,0,0,0,,2.3,67786.27849999999
3818,2020-08-06,Utah,UT,3282115,42915.0,10966.0,,posNeg,220.0,2554.0,80.0,,31619.0,A+,8/6/2020 10:42,2020-08-06T10:42:00Z,08/06 06:42,330.0,2554.0,667936.0,,,42915.0,,,,555391.0,,,,,,,1393.0,564.0,1671.0,600.0,0,0,0,0,0,,1.8,5907.807
3819,2020-08-06,Virginia,VA,8626207,95867.0,80933.0,3623.0,totalTestEncountersViral,1349.0,13984.0,284.0,157.0,12635.0,A+,8/5/2020 17:00,2020-08-05T17:00:00Z,08/05 13:00,2299.0,13984.0,,112844.0,,92244.0,2191.0,108.0,1191304.0,,,,,,,,,,,,0,0,0,0,0,,2.1,18115.0347
3820,2020-08-06,Vermont,VT,628061,1445.0,129.0,,posNeg,6.0,,,,1258.0,B,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,58.0,,,,,1445.0,58.0,,,100052.0,,,,,,,,,,,0,0,0,0,0,,2.1,1318.9281
3821,2020-08-06,Washington,WA,7797095,63698.0,62074.0,,totalTestEncountersViral,426.0,5840.0,,58.0,0.0,B,8/5/2020 02:59,2020-08-05T02:59:00Z,08/04 22:59,1624.0,5840.0,,,,63698.0,1624.0,,1173650.0,,,,,,,,,,,,0,0,0,0,0,,1.7,13255.0615
3822,2020-08-06,Wisconsin,WI,5851754,61985.0,13779.0,4206.0,posNeg,330.0,4881.0,121.0,,47221.0,A+,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,985.0,4881.0,,,,57779.0,978.0,7.0,,1019630.0,,,,,,,,,,,0,0,0,0,0,,2.1,12288.6834
3823,2020-08-06,West Virginia,WV,1778070,7277.0,1823.0,154.0,posNeg,123.0,,47.0,11.0,5330.0,B,8/6/2020 10:00,2020-08-06T10:00:00Z,08/06 06:00,124.0,,307255.0,,,7123.0,,,,,14524.0,,,,,,,,,,0,0,0,0,0,,3.8,6756.665999999999
3824,2020-08-06,Wyoming,WY,567025,2958.0,565.0,509.0,posNeg,16.0,171.0,,,2366.0,B,8/6/2020 17:00,2020-08-06T17:00:00Z,08/06 13:00,27.0,171.0,79982.0,2559.0,77422.0,2449.0,,,,55599.0,,,,,,,,,,,0,0,0,0,0,,3.5,1984.5874999999999
3825,2020-08-05,Alaska,AK,734002,4183.0,3141.0,,totalTestsViral,38.0,,,2.0,1017.0,A,8/5/2020 00:00,2020-08-05T00:00:00Z,08/04 20:00,25.0,,257279.0,,,4183.0,25.0,,,,,,,,,,,,,,0,0,0,0,0,,2.2,1614.8044
3826,2020-08-05,Alabama,AL,4908621,94654.0,55036.0,2878.0,totalTestsViral,1572.0,11100.0,,,37923.0,B,8/5/2020 11:00,2020-08-05T11:00:00Z,08/05 07:00,1695.0,11100.0,724582.0,,,91776.0,1639.0,56.0,,,,,,,,,,,,,0,0,0,0,0,,3.1,15216.725100000001
3827,2020-08-05,Arkansas,AR,3038999,46293.0,6937.0,,totalTestsViral,516.0,3118.0,,106.0,38848.0,A,8/5/2020 15:00,2020-08-05T15:00:00Z,08/05 11:00,508.0,3118.0,533899.0,,,46293.0,,,,,,,,,,,,,7090.0,1085.0,0,0,0,0,0,,3.2,9724.7968
3828,2020-08-05,Arizona,AZ,7378494,182203.0,154049.0,1210.0,totalTestsPeopleViral,1945.0,13559.0,618.0,455.0,24222.0,A+,8/5/2020 00:00,2020-08-05T00:00:00Z,08/04 20:00,3932.0,13559.0,,,,180993.0,3717.0,215.0,,984332.0,233685.0,,,,,,,,,,0,0,0,0,0,,1.9,14019.138599999998
3829,2020-08-05,California,CA,39937489,524722.0,515019.0,,totalTestsViral,7552.0,,2005.0,,0.0,B,8/5/2020 00:00,2020-08-05T00:00:00Z,08/04 20:00,9703.0,,8409400.0,,,524722.0,,,,,,,,,,,,,,,0,0,0,0,0,,1.8,71887.4802
3830,2020-08-05,Colorado,CO,5845526,48394.0,41235.0,3217.0,totalTestEncountersViral,335.0,6516.0,,,5449.0,A,8/4/2020 01:59,2020-08-04T01:59:00Z,08/03 21:59,1710.0,6516.0,,,,45177.0,,,727026.0,552205.0,140274.0,9584.0,130690.0,,,,,,,,0,0,0,0,0,,1.9,11106.499399999999
3831,2020-08-05,Connecticut,CT,3563077,50225.0,37175.0,1967.0,posNeg,59.0,10807.0,,,8613.0,B,8/4/2020 20:30,2020-08-04T20:30:00Z,08/04 16:30,4437.0,10807.0,846142.0,,,48258.0,3555.0,882.0,,,,,,,,,,,,,0,0,0,0,0,,2.0,7126.154
3832,2020-08-05,District of Columbia,DC,720687,12443.0,1841.0,,totalTestEncountersViral,97.0,,21.0,13.0,10015.0,A+,8/4/2020 00:00,2020-08-04T00:00:00Z,08/03 20:00,587.0,,,,,,,,202825.0,137246.0,,,,,,,,,,,0,0,0,0,0,,4.4,3171.0228
3833,2020-08-05,Delaware,DE,982895,15296.0,6370.0,997.0,posNeg,47.0,,4.0,,8339.0,A+,8/4/2020 18:00,2020-08-04T18:00:00Z,08/04 14:00,587.0,,,,,14299.0,517.0,70.0,,190700.0,,,,,,,,,,,0,0,0,0,0,,2.2,2162.369
3834,2020-08-05,Florida,FL,21992985,502739.0,494988.0,,posNeg,7615.0,28956.0,,,0.0,A,8/4/2020 23:59,2020-08-04T23:59:00Z,08/04 19:59,7751.0,28956.0,5004570.0,637404.0,4344367.0,502739.0,7751.0,,,3820683.0,358283.0,19175.0,339059.0,353026.0,18780.0,334221.0,,,,,0,0,0,0,0,,2.6,57181.761000000006
3835,2020-08-05,Georgia,GA,10736059,201713.0,197729.0,,totalTestsViral,3077.0,19788.0,,,0.0,A,8/5/2020 14:50,2020-08-05T14:50:00Z,08/05 10:50,3984.0,19788.0,1695224.0,185954.0,1509270.0,201713.0,,,,,231824.0,15410.0,,,,,,,,,0,0,0,0,0,,2.4,25766.541599999997
3836,2020-08-05,Hawaii,HI,1412687,2591.0,1210.0,,totalTestEncountersViral,83.0,208.0,15.0,13.0,1354.0,C,8/4/2020 23:22,2020-08-04T23:22:00Z,08/04 19:22,27.0,208.0,165176.0,2561.0,,,,,161400.0,132526.0,,,,,,,,,,,0,0,0,0,0,,1.9,2684.1052999999997
